130.489;98.474;-4.5
129.567;99.328;-4.5
128.611;100.142;-4.5
127.622;100.916;-4.5
126.603;101.648;-4.5
125.554;102.339;-4.5
124.478;102.987;-4.5
123.377;103.59;-4.5
122.251;104.148;-4.5
121.104;104.658;-4.5
119.936;105.121;-4.5
118.751;105.535;-4.5
117.55;105.902;-4.5
116.335;106.22;-4.5
115.109;106.49;-4.5
113.872;106.709;-4.5
112.628;106.877;-4.5
111.377;106.994;-4.5
110.123;107.061;-4.5
108.868;107.078;-4.5
107.612;107.045;-4.5
106.359;106.962;-4.5
105.11;106.829;-4.5
103.868;106.645;-4.5
102.634;106.411;-4.5
101.411;106.128;-4.5
100.199;105.797;-4.5
99.002;105.419;-4.5
97.82;104.994;-4.5
96.656;104.522;-4.5
95.512;104.004;-4.5
94.39;103.441;-4.5
93.29;102.834;-4.5
92.216;102.185;-4.5
91.167;101.493;-4.5
90.146;100.762;-4.5
89.155;99.991;-4.5
88.195;99.182;-4.5
87.267;98.335;-4.5
86.374;97.453;-4.5
85.516;96.536;-4.5
84.694;95.587;-4.5
83.909;94.607;-4.5
83.162;93.597;-4.5
82.456;92.558;-4.5
81.791;91.493;-4.5
81.168;90.402;-4.5
80.589;89.288;-4.5
80.052;88.153;-4.5
79.56;86.998;-4.5
79.112;85.824;-4.5
78.71;84.635;-4.5
78.355;83.43;-4.5
78.048;82.213;-4.5
77.787;80.984;-4.5
77.574;79.746;-4.5
77.409;78.502;-4.5
77.291;77.251;-4.5
77.222;75.997;-4.5
77.201;74.742;-4.5
77.23;73.486;-4.5
77.306;72.233;-4.5
77.431;70.983;-4.5
77.604;69.739;-4.5
77.824;68.503;-4.5
78.091;67.276;-4.5
78.405;66.06;-4.5
78.766;64.857;-4.5
79.173;63.669;-4.5
79.626;62.498;-4.5
80.123;61.345;-4.5
80.664;60.211;-4.5
81.247;59.099;-4.5
81.872;58.01;-4.5
82.54;56.947;-4.5
83.248;55.909;-4.5
83.995;54.9;-4.5
84.78;53.92;-4.5
85.602;52.971;-4.5
86.46;52.053;-4.5
87.351;51.169;-4.5
88.277;50.32;-4.5
89.234;49.507;-4.5
90.222;48.732;-4.5
91.239;47.995;-4.5
92.283;47.298;-4.5
93.353;46.641;-4.5
94.448;46.024;-4.5
95.565;45.45;-4.5
96.703;44.92;-4.5
97.861;44.434;-4.5
99.037;43.993;-4.5
100.228;43.597;-4.5
101.434;43.246;-4.5
102.653;42.942;-4.5
103.882;42.684;-4.5
105.12;42.473;-4.5
106.365;42.31;-4.5
107.615;42.195;-4.5
108.869;42.128;-4.5
110.125;42.108;-4.5
111.38;42.136;-4.5
112.634;42.21;-4.5
113.884;42.332;-4.5
115.128;42.502;-4.5
116.365;42.719;-4.5
117.593;42.982;-4.5
118.81;43.291;-4.5
120.015;43.645;-4.5
121.206;44.044;-4.5
122.381;44.486;-4.5
123.539;44.971;-4.5
124.678;45.5;-4.5
125.797;46.071;-4.5
126.894;46.682;-4.5
127.968;47.333;-4.5
129.018;48.022;-4.5
130.042;48.749;-4.5
131.039;49.513;-4.5
132.007;50.313;-4.5
132.945;51.147;-4.5
133.852;52.016;-4.5
134.728;52.916;-4.5
135.57;53.848;-4.5
136.378;54.809;-4.5
137.152;55.798;-4.5
137.889;56.814;-4.5
138.589;57.857;-4.5
139.25;58.925;-4.5
139.872;60.016;-4.5
140.455;61.128;-4.5
140.998;62.26;-4.5
141.499;63.412;-4.5
141.96;64.58;-4.5
142.378;65.764;-4.5
142.752;66.963;-4.5
143.082;68.175;-4.5
143.369;69.397;-4.5
143.611;70.63;-4.5
143.809;71.87;-4.5
143.962;73.116;-4.5
144.071;74.367;-4.5
144.134;75.621;-4.5
144.151;76.877;-4.5
144.122;78.132;-4.5
144.048;79.386;-4.5
143.928;80.636;-4.5
143.764;81.881;-4.5
143.554;83.119;-4.5
143.301;84.349;-4.5
143.002;85.569;-4.5
142.659;86.777;-4.5
142.272;87.972;-4.5
141.842;89.152;-4.5
141.37;90.315;-4.5
140.856;91.461;-4.5
140.301;92.588;-4.5
139.706;93.694;-4.5
139.072;94.777;-4.5
138.397;95.837;-4.5
137.685;96.871;-4.5
136.935;97.878;-4.5
136.15;98.859;-4.5
135.331;99.81;-4.5
134.478;100.732;-4.5
133.592;101.622;-4.5
132.674;102.479;-4.5
131.726;103.303;-4.5
130.749;104.091;-4.5
129.744;104.844;-4.5
128.712;105.561;-4.5
127.656;106.24;-4.5
126.577;106.882;-4.5
125.475;107.484;-4.5
124.352;108.047;-4.5
123.21;108.568;-4.5
122.049;109.048;-4.5
120.873;109.487;-4.5
119.681;109.884;-4.5
118.477;110.238;-4.5
117.26;110.55;-4.5
116.033;110.819;-4.5
114.798;111.044;-4.5
113.555;111.224;-4.5
112.307;111.36;-4.5
111.054;111.452;-4.5
109.799;111.499;-4.5
108.544;111.504;-4.5
107.288;111.464;-4.5
106.035;111.38;-4.5
104.786;111.253;-4.5
103.542;111.08;-4.5
102.305;110.864;-4.5
101.076;110.605;-4.5
99.857;110.303;-4.5
98.649;109.96;-4.5
97.454;109.575;-4.5
96.273;109.149;-4.5
95.107;108.681;-4.5
93.959;108.173;-4.5
92.829;107.625;-4.5
91.719;107.039;-4.5
90.629;106.414;-4.5
89.562;105.752;-4.5
88.518;105.054;-4.5
87.498;104.321;-4.5
86.504;103.554;-4.5
85.538;102.751;-4.5
84.601;101.916;-4.5
83.692;101.049;-4.5
82.814;100.151;-4.5
81.967;99.224;-4.5
81.152;98.269;-4.5
80.37;97.286;-4.5
79.622;96.278;-4.5
78.909;95.244;-4.5
78.232;94.186;-4.5
77.593;93.105;-4.5
76.99;92.003;-4.5
76.426;90.881;-4.5
75.899;89.741;-4.5
75.411;88.584;-4.5
74.963;87.411;-4.5
74.556;86.223;-4.5
74.189;85.022;-4.5
73.864;83.809;-4.5
73.581;82.586;-4.5
73.339;81.353;-4.5
73.139;80.114;-4.5
72.98;78.868;-4.5
72.864;77.617;-4.5
72.79;76.364;-4.5
72.76;75.108;-4.5
72.772;73.853;-4.5
72.828;72.598;-4.5
72.925;71.346;-4.5
73.065;70.098;-4.5
73.246;68.855;-4.5
73.469;67.62;-4.5
73.734;66.392;-4.5
74.04;65.174;-4.5
74.388;63.968;-4.5
74.777;62.773;-4.5
75.206;61.593;-4.5
75.674;60.428;-4.5
76.182;59.279;-4.5
76.727;58.148;-4.5
77.31;57.036;-4.5
77.93;55.944;-4.5
78.588;54.874;-4.5
79.281;53.827;-4.5
80.01;52.804;-4.5
80.773;51.807;-4.5
81.568;50.835;-4.5
82.396;49.89;-4.5
83.254;48.974;-4.5
84.143;48.087;-4.5
85.062;47.231;-4.5
86.01;46.407;-4.5
86.985;45.616;-4.5
87.986;44.858;-4.5
89.012;44.133;-4.5
90.062;43.444;-4.5
